DEPTH,GR
471.8304,16.031
471.9828,14.375
472.1352,13.641
472.2876,10.586
472.44,12.492
472.5924,12.539
472.7448,16.078
472.8972,15.602
473.0496,16.063
473.202,14.266
473.3544,13.094
473.5068,12.391
473.6592,12.773
473.8116,13.945
473.964,12.766
474.1164,12.383
474.2688,13.094
474.4212,13.555
474.5736,15.133
474.726,14.906
474.8784,17.078
475.0308,15.203
475.1832,14.977
475.3356,16.344
475.488,16.453
475.6404,16.453
475.7928,14.094
475.9452,14.703
476.0976,12.883
476.25,14.305
476.4024,12.625
476.5548,13.5
476.7072,10.555
476.8596,11.258
477.012,11.484
477.1644,12.289
477.3168,11.586
477.4692,11.359
477.6216,11.367
477.774,13.055
477.9264,13.305
478.0788,14.969
478.2312,12.328
478.3836,11.648
478.536,9.039
478.6884,8.805
478.8408,9.648
478.9932,11.297
479.1456,14.602
479.298,13.719
479.4504,13.266
479.6028,10.195
479.7552,11.141
479.9076,13.031
480.06,15.625
480.2124,15.398
480.3648,12.797
480.5172,10.922
480.6696,10.906
480.822,12.57
480.9744,13.844
481.1268,15.523
481.2792,15.516
481.4316,14.445
481.584,13.984
481.7364,13.758
481.8888,14.469
482.0412,14.695
482.1936,16.344
482.346,14.922
482.4984,12.594
482.6508,9.289
482.8032,10.484
482.9556,11.328
483.108,12.758
483.2604,13.227
483.4128,14.227
483.5652,15.203
483.7176,16.844
483.87,16.141
484.0224,14.477
484.1748,12.117
484.3272,10.453
484.4796,11.375
484.632,12.188
484.7844,14.32
484.9368,12.906
485.0892,13.336
485.2416,13.336
485.394,13.336
485.5464,14.375
485.6988,14.125
485.8512,15.766
486.0036,13.867
486.156,12.227
486.3084,10.109
486.4608,11.375
486.6132,13.734
486.7656,18.484
486.918,16.578
487.0704,15.133
487.2228,11.555
487.3752,12.18
487.5276,12.922
487.68,14.203
487.8324,14.766
487.9848,15.516
488.1372,14.719
488.2896,13.75
488.442,12.289
488.5944,11.578
488.7468,11.359
488.8992,10.406
489.0516,10.641
489.204,10.414
489.3564,11.133
489.5088,11.125
489.6612,10.094
489.8136,10.094
489.966,11.148
490.1184,12.164
490.2708,11.32
490.4232,9.797
490.5756,10.281
490.728,12.188
490.8804,12.445
491.0328,13.867
491.1852,13.008
491.3376,16.063
491.49,17.125
491.6424,15.508
491.7948,14.797
491.9472,12.492
492.0996,14.391
492.252,12.453
492.4044,13.922
492.5568,13.844
492.7092,14.57
492.8616,12.656
493.014,12.258
493.1664,12.508
493.3188,14.398
493.4712,13.445
493.6236,11.008
493.776,8.422
493.9284,10.313
494.0808,11.773
494.2332,13.18
494.3856,13.305
494.538,15.219
494.6904,14.313
494.8428,13.727
494.9952,10.969
495.1476,10.453
495.3,10.195
495.4524,12.953
495.6048,13.438
495.7572,13.43
495.9096,11.539
496.062,11.773
496.2144,12.047
496.3668,12.656
496.5192,13.133
496.6716,12.031
496.824,12.133
496.9764,12.281
497.1288,13.859
497.2812,13.156
497.4336,13.164
497.586,11.984
497.7384,12.172
497.8908,12
498.0432,12.852
498.1956,15.25
498.348,15.414
498.5004,15.742
498.6528,13.336
498.8052,14.344
498.9576,14.57
499.11,15.82
499.2624,14.898
499.4148,13.711
499.5672,14.633
499.7196,16.031
499.872,19.078
500.0244,17.766
500.1768,16.844
500.3292,15.914
500.4816,16.297
500.634,15.578
500.7864,14.523
500.9388,14.297
501.0912,12.984
501.2436,14.539
501.396,13.539
501.5484,16.266
501.7008,14.727
501.8532,16.672
502.0056,15.828
502.158,15.945
502.3104,14.289
502.4628,13.461
502.6152,12.531
502.7676,11.188
502.92,10.75
503.0724,13.234
503.2248,14.336
503.3772,13.938
503.5296,13.336
503.682,13.898
503.8344,15.227
503.9868,13.078
504.1392,11.406
504.2916,10
504.444,11.063
504.5964,11.945
504.7488,12.883
504.9012,12.078
505.0536,13.938
505.206,12.773
505.3584,13.586
505.5108,12.43
505.6632,13.172
505.8156,11.648
505.968,11.125
506.1204,12.992
506.2728,15.367
506.4252,15.633
506.5776,14.602
506.73,16.031
506.8824,15.125
507.0348,15.219
507.1872,12.109
507.3396,13.039
507.492,12.969
507.6444,14.656
507.7968,12.469
507.9492,12.305
508.1016,10.195
508.254,11.898
508.4064,12.703
508.5588,14.328
508.7112,14.516
508.8636,13.469
509.016,12.68
509.1684,12.969
509.3208,13.156
509.4732,14.195
509.6256,14.125
509.778,15.828
509.9304,14.586
510.0828,14.664
510.2352,13.398
510.3876,15.344
510.54,16.516
510.6924,17.328
510.8448,14.953
510.9972,13.055
511.1496,10.141
511.302,11.789
511.4544,13.445
511.6068,16.594
511.7592,14.938
511.9116,12.016
512.064,10.836
512.2164,10.836
512.3688,12.586
512.5212,12.508
512.6736,13.93
512.826,15.133
512.9784,15.914
513.1308,16.375
513.2832,13.281
513.4356,12.5
513.588,9.422
513.7404,10.313
513.8928,11.773
514.0452,14.648
514.1976,16.594
514.35,13.648
514.5024,13.383
514.6548,12.594
514.8072,13.203
514.9596,11.781
515.112,12.32
515.2644,15.406
515.4168,16.031
515.5692,15.32
515.7216,15.008
515.874,16.031
516.0264,17.891
516.1788,19.156
516.3312,17.703
516.4836,17.047
516.636,14.516
516.7884,15.477
516.9408,14.023
517.0932,13.93
517.2456,14.156
517.398,15.633
517.5504,15.172
517.7028,16.063
517.8552,13.906
518.0076,12.352
518.16,9.805
518.3124,9.859
518.4648,11.883
518.6172,13.18
518.7696,14.773
518.922,15.719
519.0744,16.344
519.2268,18.234
519.3792,19.063
519.5316,19.281
519.684,14.734
519.8364,13.914
519.9888,14.328
520.1412,17.203
520.2936,16.938
520.446,16.984
520.5984,17.922
520.7508,20.438
520.9032,18.078
521.0556,17.828
521.208,15.555
521.3604,17.656
521.5128,17.688
521.6652,18.875
521.8176,19.906
521.97,18.953
522.1224,17.734
522.2748,17.641
522.4272,17.297
522.5796,16.859
522.732,15.914
522.8844,18.859
523.0368,18.25
523.1892,17.563
523.3416,16.922
523.494,19.172
523.6464,18
523.7988,18.016
523.9512,17.797
524.1036,19.031
524.256,18.484
524.4084,16.344
524.5608,17.609
524.7132,14.789
524.8656,18.031
525.018,16.25
525.1704,17.531
525.3228,14.773
525.4752,14.875
525.6276,15.477
525.78,15.938
525.9324,14.875
526.0848,13.641
526.2372,12.711
526.3896,14.195
526.542,14.242
526.6944,13.922
526.8468,13.156
526.9992,14.578
527.1516,13.234
527.304,14.008
527.4564,11.648
527.6088,12.352
527.7612,11.586
527.9136,14.156
